index,Date,Price,Open,High,Low,Volume,Percentage_change,Currency_Type
500,2018-08-28,0.9986,0.9999,1.0028,0.9973,3020000.0,-0.12,Tether
501,2018-08-29,0.9987,0.9991,1.0022,0.9978,1260000.0,0.01,Tether
502,2018-08-30,0.9992,0.9987,0.9992,0.9973,1020000.0,0.04,Tether
503,2018-08-31,1.0,1.0044,1.0051,0.9876,2710000.0,0.08,Tether
504,2018-09-01,0.9983,1.0,1.0043,0.9982,1730000.0,-0.16,Tether
505,2018-09-02,0.9986,0.9983,1.0025,0.9941,1740000.0,0.03,Tether
506,2018-09-03,0.9985,0.9986,0.9986,0.9983,375510.0,-0.01,Tether
507,2018-09-04,0.9969,0.9985,1.0011,0.9969,2170000.0,-0.16,Tether
508,2018-09-05,0.9965,0.9969,1.0026,0.9965,5920000.0,-0.04,Tether
509,2018-09-06,0.9982,0.9965,1.0117,0.9965,2320000.0,0.17,Tether
510,2018-09-07,0.9999,1.0108,1.0141,0.9982,1810000.0,0.17,Tether
511,2018-09-08,1.0005,0.9999,1.0191,0.9991,784680.0,0.06,Tether
512,2018-09-09,0.9983,1.0005,1.0285,0.9982,907540.0,-0.22,Tether
513,2018-09-10,0.9979,1.0188,1.0188,0.9979,998880.0,-0.04,Tether
514,2018-09-11,0.9985,0.9979,0.9985,0.9947,1210000.0,0.06,Tether
515,2018-09-12,0.9982,1.0187,1.0192,0.9918,2670000.0,-0.03,Tether
516,2018-09-13,0.9994,0.9982,1.0165,0.9982,2780000.0,0.12,Tether
517,2018-09-14,0.9997,1.0088,1.0091,0.9991,1990000.0,0.03,Tether
518,2018-09-15,1.0,1.0082,1.0088,0.9991,350760.0,0.03,Tether
519,2018-09-16,0.9999,1.0065,1.0066,0.9999,93310.0,0.0,Tether
520,2018-09-17,0.9992,1.0052,1.0083,0.9992,888180.0,-0.08,Tether
521,2018-09-18,0.9992,0.9992,1.0137,0.9944,2010000.0,0.0,Tether
522,2018-09-19,1.0082,0.9992,1.0105,0.9978,21750.0,0.91,Tether
523,2018-09-20,0.9993,1.0082,1.0082,0.9993,1690000.0,-0.89,Tether
524,2018-09-21,0.9984,0.9993,1.0092,0.9811,1700000.0,-0.09,Tether
525,2018-09-22,0.9986,0.9984,1.0048,0.998,758200.0,0.02,Tether
526,2018-09-23,0.9991,0.9986,1.0019,0.9982,363340.0,0.05,Tether
527,2018-09-24,0.999,1.0002,1.0002,0.999,1020000.0,-0.01,Tether
528,2018-09-25,0.999,0.999,1.0053,0.9982,1020000.0,0.01,Tether
529,2018-09-26,0.9976,1.0038,1.009,0.9834,3040000.0,-0.14,Tether
530,2018-09-27,0.9977,0.9976,1.0075,0.9976,2300000.0,0.01,Tether
531,2018-09-28,0.9983,1.0015,1.0015,0.9983,955240.0,0.06,Tether
532,2018-09-29,0.9972,0.9983,0.9983,0.9972,503200.0,-0.1,Tether
533,2018-09-30,0.9969,0.9972,1.0042,0.9969,352280.0,-0.03,Tether
534,2018-10-01,0.9951,0.9971,0.9971,0.9951,1200000.0,-0.18,Tether
535,2018-10-02,0.9919,1.007,1.007,0.9919,2250000.0,-0.32,Tether
536,2018-10-03,0.9939,1.0046,1.0046,0.9939,1160000.0,0.19,Tether
537,2018-10-04,0.9939,0.9937,0.9939,0.9937,1240000.0,0.01,Tether
538,2018-10-05,0.9922,1.007,1.007,0.9922,1670000.0,-0.18,Tether
539,2018-10-06,0.994,0.9922,0.994,0.9922,420890.0,0.18,Tether
540,2018-10-07,0.9942,0.994,0.9942,0.994,611950.0,0.02,Tether
541,2018-10-08,0.9909,0.9942,1.0092,0.9901,2080000.0,-0.33,Tether
542,2018-10-09,0.9895,0.9909,1.0042,0.9888,1300000.0,-0.15,Tether
543,2018-10-10,0.9831,1.0049,1.0049,0.983,1460000.0,-0.65,Tether
544,2018-10-11,0.9826,0.9831,1.0078,0.9733,5300000.0,-0.05,Tether
545,2018-10-12,0.9817,1.0243,1.0243,0.9719,3500000.0,-0.09,Tether
546,2018-10-13,0.9803,1.0212,1.0212,0.9794,1660000.0,-0.14,Tether
547,2018-10-14,0.9763,0.9803,1.0202,0.9726,2720000.0,-0.41,Tether
548,2018-10-15,0.9569,1.0203,1.0203,0.8718,30080000.0,-1.98,Tether
549,2018-10-16,0.9543,0.9569,0.9908,0.9514,12470000.0,-0.27,Tether
550,2018-10-17,0.9577,0.9543,0.9891,0.9525,4120000.0,0.35,Tether
551,2018-10-18,0.9648,0.9577,0.9899,0.9555,5390000.0,0.75,Tether
552,2018-10-19,0.9772,0.9648,0.9931,0.9648,2170000.0,1.29,Tether
553,2018-10-20,0.9738,0.9772,1.0034,0.9728,1590000.0,-0.35,Tether
554,2018-10-21,0.9747,1.0001,1.0001,0.9733,1280000.0,0.09,Tether
555,2018-10-22,0.9736,0.9747,0.9994,0.9682,1860000.0,-0.11,Tether
556,2018-10-23,0.978,0.9985,0.9985,0.9713,2500000.0,0.45,Tether
557,2018-10-24,0.9786,0.978,1.0016,0.9743,989260.0,0.06,Tether
558,2018-10-25,0.9778,0.9786,1.005,0.9753,2190000.0,-0.09,Tether
559,2018-10-26,0.9794,0.9778,1.0075,0.9766,3310000.0,0.16,Tether
560,2018-10-27,0.9901,0.9794,1.0083,0.9794,10330000.0,1.1,Tether
561,2018-10-28,0.9907,1.0084,1.0084,0.9881,18340000.0,0.06,Tether
562,2018-10-29,0.987,1.012,1.012,0.9828,9940000.0,-0.37,Tether
563,2018-10-30,0.9934,0.9931,0.9962,0.9868,16379999.999999998,0.65,Tether
564,2018-10-31,0.992,0.9962,0.9964,0.9892,9650000.0,-0.14,Tether
565,2018-11-01,0.9912,0.992,0.9955,0.9885,3370000.0,-0.08,Tether
566,2018-11-02,0.9895,0.9938,0.9953,0.9885,3100000.0,-0.17,Tether
567,2018-11-03,0.9942,0.9895,0.9963,0.9895,1220000.0,0.47,Tether
568,2018-11-04,0.9916,0.9942,0.9964,0.99,1650000.0,-0.26,Tether
569,2018-11-05,0.9915,0.9916,0.9946,0.9887,1940000.0,-0.01,Tether
570,2018-11-06,0.9913,0.9956,0.9989,0.9877,2620000.0,-0.01,Tether
571,2018-11-07,0.991,0.993,0.9931,0.9858,5730000.0,-0.03,Tether
572,2018-11-08,0.9898,0.991,0.9922,0.9869,5020000.0,-0.13,Tether
573,2018-11-09,0.9871,0.9898,0.993,0.9866,3700000.0,-0.27,Tether
574,2018-11-10,0.9879,0.9871,0.9919,0.9862,2690000.0,0.08,Tether
575,2018-11-11,0.9865,1.0008,1.0016,0.9853,3160000.0,-0.14,Tether
576,2018-11-12,0.9804,0.9865,0.993,0.9803,5070000.0,-0.63,Tether
577,2018-11-13,0.9693,0.9803,0.9882,0.9693,4340000.0,-1.13,Tether
578,2018-11-14,0.9506,0.9693,0.9806,0.942,12700000.0,-1.93,Tether
579,2018-11-15,0.9706,0.9506,0.9799,0.9506,14560000.0,2.1,Tether
580,2018-11-16,0.9765,0.9706,0.9846,0.9706,10080000.0,0.61,Tether
581,2018-11-17,0.9798,0.9765,0.9952,0.9765,9610000.0,0.34,Tether
582,2018-11-18,0.9847,0.9798,0.9931,0.9798,7600000.0,0.5,Tether
583,2018-11-19,0.9637,0.9982,0.9982,0.9636,15650000.0,-2.14,Tether
584,2018-11-20,0.9571,0.9637,0.9748,0.9319,18030000.0,-0.68,Tether
585,2018-11-21,0.974,0.9571,0.9778,0.9571,8199999.999999999,1.76,Tether
586,2018-11-22,0.9779,0.9833,0.984,0.9712,5240000.0,0.4,Tether
587,2018-11-23,0.9709,0.9779,0.9816,0.9692,5580000.0,-0.71,Tether
588,2018-11-24,0.9637,0.9709,0.9909,0.9589,8160000.0,-0.75,Tether
589,2018-11-25,0.9626,0.9637,0.9734,0.9472,9560000.0,-0.11,Tether
590,2018-11-26,0.9656,0.9626,0.9733,0.9547,6580000.0,0.31,Tether
591,2018-11-27,0.9714,0.9656,0.9764,0.9656,5780000.0,0.6,Tether
592,2018-11-28,0.9891,0.9779,0.9903,0.9736,13360000.0,1.82,Tether
593,2018-11-29,0.9889,0.9891,0.993,0.9842,5710000.0,-0.02,Tether
594,2018-11-30,0.9857,0.9889,0.993,0.9812,2860000.0,-0.32,Tether
595,2018-12-01,0.9881,0.9857,0.9923,0.9838,2320000.0,0.24,Tether
596,2018-12-02,0.9842,0.9881,0.999,0.9833,1240000.0,-0.39,Tether
597,2018-12-03,0.9894,0.9842,0.9927,0.9835,1820000.0,0.52,Tether
598,2018-12-04,0.9879,0.9894,0.9956,0.9868,3090000.0,-0.14,Tether
599,2018-12-05,0.9833,0.9879,1.0036,0.9809,2250000.0,-0.47,Tether
600,2018-12-06,0.981,0.9826,0.9911,0.9805,2870000.0,-0.23,Tether
601,2018-12-07,0.9931,0.984,0.9978,0.984,8530000.0,1.23,Tether
602,2018-12-08,0.9964,0.9931,1.0007,0.9886,3650000.0,0.33,Tether
603,2018-12-09,0.995,0.9964,1.0004,0.9942,1510000.0,-0.15,Tether
604,2018-12-10,0.9971,0.995,1.0004,0.9936,1320000.0,0.21,Tether
605,2018-12-11,0.9928,1.0076,1.0104,0.9885,2400000.0,-0.43,Tether
606,2018-12-12,0.9955,1.003,1.003,0.9945,1980000.0,0.28,Tether
607,2018-12-13,0.9884,0.9955,1.0045,0.9867,6530000.0,-0.71,Tether
608,2018-12-14,0.993,0.9884,0.9933,0.9864,2440000.0,0.46,Tether
609,2018-12-15,0.9922,0.9932,0.9984,0.991,1050000.0,-0.08,Tether
610,2018-12-16,0.9919,0.9922,0.9993,0.9897,1190000.0,-0.03,Tether
611,2018-12-17,0.9974,0.9919,1.003,0.9918,3520000.0,0.55,Tether
612,2018-12-18,1.0039,0.9974,1.0044,0.9967,5550000.0,0.65,Tether
613,2018-12-19,1.0047,1.009,1.0145,0.9978,5080000.0,0.08,Tether
614,2018-12-20,1.0065,1.0047,1.0139,1.0003,8730000.0,0.18,Tether
615,2018-12-21,1.0007,1.0065,1.0105,1.0006,4070000.000000001,-0.57,Tether
616,2018-12-22,1.0082,1.0022,1.0085,0.9999,2550000.0,0.75,Tether
617,2018-12-23,1.004,1.0146,1.015,1.0032,1450000.0,-0.42,Tether
618,2018-12-24,1.0053,1.01,1.0115,1.0034,4430000.0,0.13,Tether
619,2018-12-25,1.0116,1.0053,1.0136,1.0033,2300000.0,0.62,Tether
620,2018-12-26,1.0096,1.0116,1.019,1.0072,1240000.0,-0.19,Tether
621,2018-12-27,1.0075,1.0162,1.0162,1.006,2500000.0,-0.21,Tether
622,2018-12-28,1.0117,1.0075,1.0173,1.0043,7100000.0,0.42,Tether
623,2018-12-29,1.0097,1.0144,1.0184,1.0054,3470000.0,-0.2,Tether
624,2018-12-30,1.0083,1.0097,1.0119,1.0048,2280000.0,-0.15,Tether
625,2018-12-31,0.9996,1.0083,1.0113,0.9996,2670000.0,-0.86,Tether
626,2019-01-01,1.0063,0.9995,1.0076,0.999,1360000.0,0.67,Tether
627,2019-01-02,1.0073,1.0063,1.0172,1.0045,4990000.0,0.1,Tether
628,2019-01-03,1.0054,1.0083,1.01,1.0036,4650000.0,-0.19,Tether
629,2019-01-04,1.0066,1.0054,1.0108,1.0019,5780000.0,0.12,Tether
630,2019-01-05,1.0058,1.0066,1.0132,1.0051,2830000.0,-0.08,Tether
631,2019-01-06,1.0113,1.0058,1.015,1.0041,4480000.0,0.55,Tether
632,2019-01-07,1.0067,1.0169,1.0169,1.0063,2580000.0,-0.45,Tether
633,2019-01-08,1.0066,1.0067,1.0136,1.0053,8540000.0,-0.02,Tether
634,2019-01-09,1.007,1.0066,1.0143,1.004,8440000.0,0.04,Tether
635,2019-01-10,1.0102,1.007,1.0119,1.0026,13040000.0,0.32,Tether
636,2019-01-11,1.0078,1.0102,1.0205,1.0076,17390000.0,-0.23,Tether
637,2019-01-12,1.0091,1.0078,1.0265,1.0078,2790000.0,0.13,Tether
638,2019-01-13,1.0088,1.0091,1.0172,1.0084,4020000.0,-0.03,Tether
639,2019-01-14,1.0091,1.0182,1.0198,1.0085,12120000.0,0.03,Tether
640,2019-01-15,1.0064,1.0091,1.0166,1.0062,8990000.0,-0.26,Tether
641,2019-01-16,1.0038,1.0064,1.0156,1.0036,7370000.0,-0.26,Tether
642,2019-01-17,1.0054,1.0038,1.0127,1.0032,9180000.0,0.16,Tether
643,2019-01-18,1.0039,1.0054,1.0178,1.0033,4990000.0,-0.15,Tether
644,2019-01-19,1.004,1.0039,1.0263,1.0037,5760000.0,0.0,Tether
645,2019-01-20,1.0012,1.004,1.0124,0.9981,1870000.0,-0.28,Tether
646,2019-01-21,1.0026,1.0012,1.0167,1.0012,1410000.0,0.15,Tether
647,2019-01-22,1.0017,1.0158,1.0158,1.0006,2610000.0,-0.1,Tether
648,2019-01-23,1.0039,1.0017,1.0091,1.0017,2250000.0,0.23,Tether
649,2019-01-24,1.0023,1.0039,1.0238,1.0009,1700000.0,-0.16,Tether
650,2019-01-25,1.0012,1.0023,1.0124,1.0003,1150000.0,-0.11,Tether
651,2019-01-26,1.0011,1.0116,1.0126,0.9991,421200.0,-0.01,Tether
652,2019-01-27,0.9989,1.0011,1.0116,0.9987,667110.0,-0.22,Tether
653,2019-01-28,1.0,0.9989,1.0215,0.9977,2080000.0,0.11,Tether
654,2019-01-29,0.9963,1.0,1.0118,0.9954,2180000.0,-0.37,Tether
655,2019-01-30,0.9947,0.9963,1.0062,0.9944,2300000.0,-0.15,Tether
656,2019-01-31,0.9949,0.9947,1.0073,0.9926,3020000.0,0.02,Tether
657,2019-02-01,0.9933,1.0005,1.002,0.9903,1790000.0,-0.16,Tether
658,2019-02-02,0.9904,1.0012,1.0052,0.9904,742680.0,-0.29,Tether
659,2019-02-03,0.9889,0.9904,0.9941,0.9879,1010000.0,-0.16,Tether
660,2019-02-04,0.9859,0.9899,0.991,0.9856,1290000.0,-0.3,Tether
661,2019-02-05,0.9889,0.9859,0.9917,0.9859,2240000.0,0.3,Tether
662,2019-02-06,0.9888,0.9889,0.9962,0.9869,3280000.0,0.0,Tether
663,2019-02-07,0.9888,0.9888,0.9972,0.988,1890000.0,0.0,Tether
664,2019-02-08,0.9899,0.9954,0.9954,0.9864,6930000.0,0.11,Tether
665,2019-02-09,0.9898,0.9899,0.9944,0.9889,1810000.0,-0.02,Tether
666,2019-02-10,0.9924,0.9942,0.9949,0.9897,1700000.0,0.27,Tether
667,2019-02-11,0.9886,0.9924,0.9983,0.9878,2750000.0,-0.39,Tether
668,2019-02-12,0.9887,0.9886,0.996,0.9872,2390000.0,0.01,Tether
669,2019-02-13,0.9896,0.9887,0.9938,0.9887,2080000.0,0.1,Tether
670,2019-02-14,0.9907,0.9947,0.9947,0.9893,4140000.0,0.11,Tether
671,2019-02-15,0.9906,0.9907,0.9965,0.9904,2460000.0,-0.01,Tether
672,2019-02-16,0.9906,0.9906,0.9942,0.99,1870000.0,0.0,Tether
673,2019-02-17,0.9893,0.9906,0.997,0.988,2920000.0,-0.14,Tether
674,2019-02-18,0.9925,0.9893,1.0055,0.9893,5360000.0,0.32,Tether
675,2019-02-19,0.9931,0.9925,1.0066,0.9925,2280000.0,0.06,Tether
676,2019-02-20,0.9919,0.9931,1.0049,0.9899,3440000.0,-0.11,Tether
677,2019-02-21,0.9902,0.9919,0.9958,0.9902,2540000.0,-0.18,Tether
678,2019-02-22,0.9929,0.9902,0.9951,0.9902,3180000.0,0.28,Tether
679,2019-02-23,0.9986,0.9929,0.9989,0.9929,4280000.0,0.57,Tether
680,2019-02-24,0.9984,1.0016,1.0024,0.9942,5540000.0,-0.02,Tether
681,2019-02-25,0.9971,0.9984,1.0082,0.9937,3900000.0,-0.13,Tether
682,2019-02-26,0.997,0.9965,1.0001,0.9951,1560000.0,-0.01,Tether
683,2019-02-27,0.9955,0.997,1.0009,0.9947,2900000.0,-0.15,Tether
684,2019-02-28,0.9954,1.0051,1.0095,0.9946,2280000.0,-0.01,Tether
685,2019-03-01,0.9962,0.9954,1.0211,0.9948,2160000.0,0.08,Tether
686,2019-03-02,0.999,1.0073,1.0075,0.9975,572400.0,0.28,Tether
687,2019-03-03,0.9947,1.0033,1.0048,0.9946,1310000.0,-0.43,Tether
688,2019-03-04,0.9967,0.9947,1.0001,0.9947,2010000.0,0.2,Tether
689,2019-03-05,0.9972,1.0023,1.003,0.9949,5300000.0,0.05,Tether
690,2019-03-06,0.9964,0.9972,1.0006,0.9955,2180000.0,-0.07,Tether
691,2019-03-07,0.9958,0.9964,1.0011,0.9957,1800000.0,-0.06,Tether
692,2019-03-08,0.9943,0.9958,1.0015,0.994,1340000.0,-0.16,Tether
693,2019-03-09,0.994,0.9943,0.9992,0.9937,1280000.0,-0.03,Tether
694,2019-03-10,0.9966,0.9937,0.9975,0.9937,440900.0,0.26,Tether
695,2019-03-11,0.9953,0.9966,1.0008,0.9942,1300000.0,-0.13,Tether
696,2019-03-12,0.9961,0.9953,0.9997,0.9936,1460000.0,0.08,Tether
697,2019-03-13,0.997,0.9961,1.0009,0.9953,1340000.0,0.09,Tether
698,2019-03-14,0.9948,1.0031,1.0031,0.9936,3430000.0,-0.22,Tether
699,2019-03-15,0.9958,1.0004,1.0014,0.9933,1490000.0,0.1,Tether
700,2019-03-16,0.9985,0.9958,1.0035,0.9958,2510000.0,0.27,Tether
701,2019-03-17,0.9963,0.9985,1.0132,0.9958,603510.0,-0.22,Tether
702,2019-03-18,0.9962,0.9963,1.0044,0.9941,1620000.0,-0.01,Tether
703,2019-03-19,0.9965,0.9962,1.0039,0.9948,1630000.0,0.04,Tether
704,2019-03-20,0.9976,0.9965,0.9986,0.9952,1600000.0,0.11,Tether
705,2019-03-21,0.9979,0.9976,1.0006,0.9971,6080000.0,0.03,Tether
706,2019-03-22,0.9979,0.9979,1.0048,0.9977,2390000.0,0.0,Tether
707,2019-03-23,0.9965,0.9979,1.0029,0.9963,1330000.0,-0.14,Tether
708,2019-03-24,0.9969,0.9965,1.0103,0.9965,1060000.0,0.04,Tether
709,2019-03-25,0.9949,0.9969,1.0086,0.9943,1610000.0,-0.2,Tether
710,2019-03-26,0.9965,0.9949,0.999,0.9949,698600.0,0.16,Tether
711,2019-03-27,0.997,0.9965,1.0026,0.9955,2320000.0,0.05,Tether
712,2019-03-28,0.9961,1.0015,1.0015,0.9957,1920000.0,-0.09,Tether
713,2019-03-29,0.9973,0.9961,0.9989,0.9943,2810000.0,0.12,Tether
714,2019-03-30,0.9979,1.0084,1.01,0.9974,896230.0,0.06,Tether
715,2019-03-31,1.0006,0.9979,1.0056,0.9976,673410.0,0.27,Tether
716,2019-04-01,0.9983,1.0006,1.0039,0.9969,2200000.0,-0.23,Tether
717,2019-04-02,1.0072,0.9999,1.0239,0.9982,9810000.0,0.89,Tether
718,2019-04-03,1.0054,1.0072,1.0108,0.9969,9560000.0,-0.18,Tether
719,2019-04-04,1.002,1.0054,1.0082,1.0007,6440000.0,-0.33,Tether
720,2019-04-05,1.0054,1.002,1.006,0.9998,3610000.0,0.34,Tether
721,2019-04-06,1.0004,1.0054,1.0072,1.0003,1610000.0,-0.5,Tether
722,2019-04-07,1.0036,1.0004,1.0066,0.9998,947260.0,0.33,Tether
723,2019-04-08,1.0067,1.0036,1.0127,1.0006,10760000.0,0.31,Tether
724,2019-04-09,1.0066,1.0112,1.0112,1.0052,16719999.999999998,-0.01,Tether
725,2019-04-10,1.0022,1.0108,1.0116,1.0014,15400000.0,-0.43,Tether
726,2019-04-11,1.0041,1.0022,1.0083,1.0019,12760000.0,0.19,Tether
727,2019-04-12,1.0032,1.0068,1.0095,1.0027,12030000.0,-0.09,Tether
728,2019-04-13,1.0038,1.0092,1.0092,1.0031,1130000.0,0.06,Tether
729,2019-04-14,1.004,1.0038,1.0083,1.0032,1540000.0,0.03,Tether
730,2019-04-15,1.0006,1.004,1.0102,1.0006,5870000.0,-0.34,Tether
731,2019-04-16,1.0035,1.0006,1.0059,1.0006,4140000.0,0.28,Tether
732,2019-04-17,1.0029,1.0035,1.007,1.0027,5600000.0,-0.06,Tether
733,2019-04-18,1.0036,1.0029,1.0099,1.0022,2980000.0,0.07,Tether
734,2019-04-19,1.0035,1.0036,1.0085,1.0023,4180000.0,-0.01,Tether
735,2019-04-20,1.0034,1.0035,1.0058,1.0026,1440000.0,-0.01,Tether
736,2019-04-21,1.0049,1.0034,1.0069,1.0034,3050000.0,0.15,Tether
737,2019-04-22,1.0041,1.0049,1.013,1.0033,8020000.0,-0.08,Tether
738,2019-04-23,1.006,1.007,1.012,1.0042,12470000.0,0.19,Tether
739,2019-04-24,1.0046,1.0093,1.0106,1.0045,20760000.0,-0.14,Tether
740,2019-04-25,0.9895,1.0046,1.0116,0.9867,22640000.0,-1.51,Tether
741,2019-04-26,0.9973,0.9895,1.0073,0.9895,24760000.0,0.79,Tether
742,2019-04-27,1.0069,0.9973,1.015,0.9967,8550000.0,0.97,Tether
743,2019-04-28,0.9953,1.0069,1.0234,0.9953,6910000.0,-1.15,Tether
744,2019-04-29,1.0152,1.0258,1.0312,1.0073,11320000.0,2.0,Tether
745,2019-04-30,1.0207,1.0152,1.042,1.0152,13270000.0,0.54,Tether
746,2019-05-01,1.0111,1.0207,1.0445,1.0107,6960000.0,-0.94,Tether
747,2019-05-02,1.0166,1.0111,1.0441,1.0111,6590000.0,0.55,Tether
748,2019-05-03,1.0159,1.0166,1.0401,1.0157,9960000.0,-0.07,Tether
749,2019-05-04,1.0114,1.0159,1.0422,1.0073,5370000.0,-0.44,Tether
750,2019-05-05,1.0288,1.0114,1.0398,1.0114,3790000.0,1.72,Tether
751,2019-05-06,1.0213,1.0457,1.0496,1.0206,6930000.0,-0.73,Tether
752,2019-05-07,1.0281,1.0213,1.0492,1.0213,14460000.0,0.66,Tether
753,2019-05-08,1.0189,1.0281,1.0436,1.0177,5380000.0,-0.9,Tether
754,2019-05-09,1.0057,1.0306,1.0315,1.0057,7760000.0,-1.3,Tether
755,2019-05-10,1.0031,1.0057,1.0137,1.0031,11970000.0,-0.25,Tether
756,2019-05-11,1.0,1.0081,174.1763,0.9991,27610000.0,-0.31,Tether
757,2019-05-12,1.0011,1.0,1.0077,0.9958,24210000.0,0.11,Tether
758,2019-05-13,0.9989,1.0011,1.0119,0.997,40110000.0,-0.22,Tether
759,2019-05-14,0.9966,0.9989,0.9994,0.9906,31850000.0,-0.23,Tether
760,2019-05-15,0.9978,0.9966,1.0026,0.9949,15310000.0,0.12,Tether
761,2019-05-16,0.9994,0.9956,1.0022,0.9946,16950000.0,0.16,Tether
762,2019-05-17,1.005,0.9994,1.0101,0.9945,20220000.0,0.56,Tether
763,2019-05-18,1.0012,1.0049,1.0079,1.0004,5740000.0,-0.37,Tether
764,2019-05-19,1.0044,1.0012,1.0065,1.0,14310000.0,0.32,Tether
765,2019-05-20,1.0057,1.0044,1.0058,1.0001,12480000.0,0.13,Tether
766,2019-05-21,1.0039,1.0056,1.007,1.0025,8590000.0,-0.18,Tether
767,2019-05-22,1.0,1.0039,1.0046,0.9991,10320000.0,-0.39,Tether
768,2019-05-23,1.0029,1.0,1.0036,0.9988,6470000.0,0.29,Tether
769,2019-05-24,1.003,1.0024,1.0067,1.0019,8900000.0,0.01,Tether
770,2019-05-25,1.003,1.003,1.0049,1.0021,11320000.0,0.0,Tether
771,2019-05-26,1.0091,1.003,1.0142,1.001,30850000.0,0.61,Tether
772,2019-05-27,1.0036,1.0088,1.0134,1.0015,19300000.0,-0.54,Tether
773,2019-05-28,1.0014,1.0036,1.0049,1.0006,9110000.0,-0.22,Tether
774,2019-05-29,1.0031,1.0014,1.004,1.001,14970000.0,0.18,Tether
775,2019-05-30,1.0003,1.0031,1.004,0.9995,25000000.0,-0.28,Tether
776,2019-05-31,0.9988,1.0003,1.0009,0.9963,16559999.999999998,-0.15,Tether
777,2019-06-01,1.0002,0.9988,1.0023,0.9975,8189999.999999999,0.14,Tether
778,2019-06-02,1.0006,1.0002,1.0033,0.9994,6390000.0,0.03,Tether
779,2019-06-03,0.9989,1.0006,1.002,0.9968,15940000.0,-0.17,Tether
780,2019-06-04,0.9995,0.9989,1.001,0.9958,15080000.0,0.06,Tether
781,2019-06-05,1.002,0.9995,1.0034,0.9995,7740000.0,0.25,Tether
782,2019-06-06,1.0024,1.002,1.0032,1.0006,5900000.0,0.04,Tether
783,2019-06-07,1.0024,1.0024,1.004,1.0012,7150000.0,0.0,Tether
784,2019-06-08,1.0039,1.0024,1.0041,1.001,1980000.0,0.15,Tether
785,2019-06-09,1.0013,1.0039,1.0046,1.0008,5830000.0,-0.26,Tether
786,2019-06-10,1.0039,1.0013,1.0047,1.0007,6370000.0,0.26,Tether
787,2019-06-11,1.0031,1.0039,1.0042,1.0014,7560000.0,-0.08,Tether
788,2019-06-12,1.0036,1.0028,1.0055,1.0024,20180000.0,0.05,Tether
789,2019-06-13,1.0017,1.0036,1.0039,1.0017,11640000.0,-0.19,Tether
790,2019-06-14,1.0041,1.0017,1.0041,1.0007,12760000.0,0.24,Tether
791,2019-06-15,1.0037,1.0035,1.0043,1.003,11670000.0,-0.03,Tether
792,2019-06-16,1.0022,1.0036,1.0062,1.0014,20700000.0,-0.15,Tether
793,2019-06-17,1.0033,1.0023,1.0046,1.0009,14720000.0,0.11,Tether
794,2019-06-18,1.0005,1.0035,1.0043,0.9991,13730000.0,-0.28,Tether
795,2019-06-19,1.0034,1.0005,1.0034,1.0005,7450000.0,0.29,Tether
796,2019-06-20,1.0034,1.0034,1.0044,1.0024,10880000.0,0.0,Tether
797,2019-06-21,1.0033,1.0039,1.0043,1.0007,13250000.0,0.0,Tether
798,2019-06-22,1.0001,1.0033,1.004,0.9975,27620000.0,-0.32,Tether
799,2019-06-23,0.9977,1.0014,1.0016,0.9966,12350000.0,-0.23,Tether
800,2019-06-24,0.9984,0.9978,1.0009,0.9975,12810000.0,0.07,Tether
801,2019-06-25,0.9953,0.9984,1.0003,0.9953,16390000.0,-0.31,Tether
802,2019-06-26,0.9869,0.9953,0.9979,0.9817,51670000.0,-0.85,Tether
803,2019-06-27,0.9884,0.9869,0.9948,0.9855,36070000.0,0.15,Tether
804,2019-06-28,0.9928,0.9883,0.9961,0.9865,28910000.0,0.45,Tether
805,2019-06-29,0.9989,0.9928,0.9995,0.992,16430000.0,0.62,Tether
806,2019-06-30,0.9937,0.9989,1.0008,0.9921,11440000.0,-0.52,Tether
807,2019-07-01,1.0007,0.9936,1.0021,0.9936,14640000.0,0.7,Tether
808,2019-07-02,1.0021,1.0007,1.0036,0.9973,16800000.0,0.14,Tether
809,2019-07-03,1.0029,1.0032,1.0036,1.0003,19910000.0,0.07,Tether
810,2019-07-04,1.0014,1.0029,1.0034,1.0014,16440000.000000002,-0.14,Tether
811,2019-07-05,1.0022,1.0014,1.0033,0.9988,9930000.0,0.08,Tether
812,2019-07-06,1.0026,1.0022,1.0047,1.0022,18000000.0,0.04,Tether
813,2019-07-07,1.0045,1.0026,1.0047,1.0021,9640000.0,0.19,Tether
814,2019-07-08,1.0039,1.0045,1.0049,1.0036,19870000.0,-0.06,Tether
815,2019-07-09,1.0017,1.004,1.0042,1.0004,13680000.0,-0.22,Tether
816,2019-07-10,0.9985,1.0017,1.0029,0.9979,15430000.0,-0.33,Tether
817,2019-07-11,1.0002,0.9985,1.002,0.998,10540000.0,0.17,Tether
818,2019-07-12,1.0027,1.0002,1.0033,0.9989,4830000.0,0.26,Tether
819,2019-07-13,0.9977,1.0024,1.0028,0.9961,12310000.0,-0.5,Tether
820,2019-07-14,1.0006,0.9977,1.0007,0.9957,10650000.0,0.29,Tether
821,2019-07-15,0.9989,1.0006,1.0024,0.9986,8880000.0,-0.17,Tether
822,2019-07-16,1.0002,0.9984,1.0019,0.9969,15750000.0,0.13,Tether
823,2019-07-17,1.0024,1.0002,1.0027,0.999,8070000.0,0.22,Tether
